Year,Month,Day,Temperature,Date,Radiator_Temperature,Heatloss_kWh_day,COP,Pump_Electricity_kWh_day
2016.0,7.0,16.0,16.9,2016-01-16,24.7,54.67,20.26,2.7
2016.0,7.0,17.0,17.9,2016-01-17,23.8,41.33,21.52,1.92
2016.0,7.0,18.0,16.7,2016-01-18,24.9,57.33,20.0,2.87
2016.0,7.0,19.0,17.5,2016-01-19,24.2,46.67,20.94,2.23
2016.0,7.0,20.0,19.0,2016-01-20,22.8,26.67,23.12,1.15
2016.0,7.0,21.0,18.5,2016-01-21,23.3,33.33,22.29,1.5
2016.0,7.0,22.0,18.6,2016-01-22,23.2,32.0,22.45,1.43
2016.0,7.0,23.0,20.0,2016-01-23,21.9,13.33,24.79,0.54
2016.0,7.0,24.0,21.2,2016-01-24,0.0,0.0,0.0,0.0
2016.0,7.0,25.0,23.3,2016-01-25,0.0,0.0,0.0,0.0
2016.0,7.0,26.0,19.8,2016-01-26,22.1,16.0,24.4,0.66
2016.0,7.0,27.0,19.3,2016-01-27,22.5,22.67,23.65,0.96
2016.0,7.0,28.0,19.6,2016-01-28,22.3,18.67,24.02,0.78
2016.0,7.0,29.0,19.9,2016-01-29,22.0,14.67,24.6,0.6
2016.0,7.0,30.0,18.5,2016-01-30,23.3,33.33,22.29,1.5
2016.0,7.0,31.0,17.9,2016-01-31,23.8,41.33,21.52,1.92
2016.0,8.0,1.0,17.2,2016-01-01,24.4,50.67,20.66,2.45
2016.0,8.0,2.0,16.6,2016-01-02,25.0,58.67,19.88,2.95
2016.0,8.0,3.0,17.0,2016-01-03,24.6,53.33,20.39,2.62
2016.0,8.0,4.0,16.5,2016-01-04,25.1,60.0,19.75,3.04
2016.0,8.0,5.0,18.7,2016-01-05,23.1,30.67,22.61,1.36
2016.0,8.0,6.0,18.8,2016-01-06,23.0,29.33,22.78,1.29
2016.0,8.0,7.0,18.1,2016-01-07,23.6,38.67,21.82,1.77
2016.0,8.0,8.0,17.8,2016-01-08,23.9,42.67,21.37,2.0
2016.0,8.0,9.0,15.0,2016-01-09,26.4,80.0,18.27,4.38
2016.0,8.0,10.0,13.2,2016-01-10,28.0,104.0,16.73,6.22
2016.0,8.0,11.0,11.9,2016-01-11,29.2,121.33,15.75,7.7
2016.0,8.0,12.0,13.8,2016-01-12,27.5,96.0,17.18,5.59
2016.0,8.0,13.0,17.7,2016-01-13,24.0,44.0,21.22,2.07
2016.0,8.0,14.0,14.2,2016-01-14,27.1,90.67,17.56,5.16
2016.0,8.0,15.0,13.7,2016-01-15,27.6,97.33,17.09,5.7
2016.0,8.0,16.0,15.3,2016-01-16,26.1,76.0,18.59,4.09
2016.0,8.0,17.0,13.7,2016-01-17,27.6,97.33,17.09,5.7
2016.0,8.0,18.0,14.6,2016-01-18,26.8,85.33,17.85,4.78
2016.0,8.0,19.0,15.8,2016-01-19,25.7,69.33,19.04,3.64
2016.0,8.0,20.0,17.3,2016-01-20,24.3,49.33,20.8,2.37
2016.0,8.0,21.0,16.8,2016-01-21,24.8,56.0,20.13,2.78
2016.0,8.0,22.0,17.9,2016-01-22,23.8,41.33,21.52,1.92
2016.0,8.0,23.0,17.5,2016-01-23,24.2,46.67,20.94,2.23
2016.0,8.0,24.0,17.6,2016-01-24,24.1,45.33,21.08,2.15
2016.0,8.0,25.0,18.1,2016-01-25,23.6,38.67,21.82,1.77
2016.0,8.0,26.0,21.2,2016-01-26,0.0,0.0,0.0,0.0
2016.0,8.0,27.0,17.8,2016-01-27,23.9,42.67,21.37,2.0
2016.0,8.0,28.0,12.0,2016-01-28,29.1,120.0,15.82,7.59
2016.0,8.0,29.0,12.2,2016-01-29,28.9,117.33,15.98,7.34
2016.0,8.0,30.0,14.0,2016-01-30,27.3,93.33,17.37,5.37
2016.0,8.0,31.0,16.6,2016-01-31,25.0,58.67,19.88,2.95
2016.0,9.0,1.0,17.0,2016-01-01,24.6,53.33,20.39,2.62
2016.0,9.0,2.0,16.3,2016-01-02,25.2,62.67,19.63,3.19
2016.0,9.0,3.0,15.3,2016-01-03,26.1,76.0,18.59,4.09
2016.0,9.0,4.0,12.8,2016-01-04,28.4,109.33,16.39,6.67
2016.0,9.0,5.0,12.3,2016-01-05,28.9,116.0,15.98,7.26
2016.0,9.0,6.0,16.2,2016-01-06,25.3,64.0,19.51,3.28
2016.0,9.0,7.0,19.5,2016-01-07,22.4,20.0,23.83,0.84
2016.0,9.0,8.0,15.6,2016-01-08,25.9,72.0,18.81,3.83
2016.0,9.0,9.0,16.6,2016-01-09,25.0,58.67,19.88,2.95
2016.0,9.0,10.0,17.6,2016-01-10,24.1,45.33,21.08,2.15
2016.0,9.0,11.0,17.6,2016-01-11,24.1,45.33,21.08,2.15
2016.0,9.0,12.0,15.2,2016-01-12,26.2,77.33,18.48,4.18
2016.0,9.0,13.0,15.9,2016-01-13,25.6,68.0,19.15,3.55
2016.0,9.0,14.0,16.5,2016-01-14,25.1,60.0,19.75,3.04
2016.0,9.0,15.0,16.1,2016-01-15,25.4,65.33,19.39,3.37
2016.0,9.0,16.0,12.0,2016-01-16,29.1,120.0,15.82,7.59
2016.0,9.0,17.0,11.9,2016-01-17,29.2,121.33,15.75,7.7
2016.0,9.0,18.0,11.0,2016-01-18,30.0,133.33,15.16,8.79
2016.0,9.0,19.0,13.1,2016-01-19,28.1,105.33,16.64,6.33
2016.0,9.0,20.0,13.9,2016-01-20,27.4,94.67,17.27,5.48
2016.0,9.0,21.0,12.6,2016-01-21,28.6,112.0,16.22,6.91
2016.0,9.0,22.0,11.4,2016-01-22,29.7,128.0,15.37,8.33
2016.0,9.0,23.0,10.9,2016-01-23,30.1,134.67,15.09,8.92
2016.0,9.0,24.0,12.0,2016-01-24,29.1,120.0,15.82,7.59
2016.0,9.0,25.0,14.1,2016-01-25,27.2,92.0,17.46,5.27
2016.0,9.0,26.0,14.6,2016-01-26,26.8,85.33,17.85,4.78
2016.0,9.0,27.0,13.9,2016-01-27,27.4,94.67,17.27,5.48
2016.0,9.0,28.0,13.5,2016-01-28,27.8,100.0,16.91,5.91
2016.0,9.0,29.0,13.1,2016-01-29,28.1,105.33,16.64,6.33
2016.0,9.0,30.0,12.8,2016-01-30,28.4,109.33,16.39,6.67
2016.0,10.0,1.0,10.4,2016-01-01,30.6,141.33,14.75,9.58
2016.0,10.0,2.0,7.1,2016-01-02,33.6,185.33,13.0,14.26
2016.0,10.0,3.0,6.2,2016-01-03,34.4,197.33,12.6,15.66
2016.0,10.0,4.0,6.6,2016-01-04,34.0,192.0,12.8,15.0
2016.0,10.0,5.0,6.7,2016-01-05,33.9,190.67,12.85,14.84
2016.0,10.0,6.0,7.6,2016-01-06,33.1,178.67,13.26,13.47
2016.0,10.0,7.0,8.8,2016-01-07,32.0,162.67,13.87,11.73
2016.0,10.0,8.0,8.0,2016-01-08,32.7,173.33,13.47,12.87
2016.0,10.0,9.0,8.2,2016-01-09,32.6,170.67,13.53,12.61
2016.0,10.0,10.0,7.4,2016-01-10,33.3,181.33,13.15,13.79
2016.0,10.0,11.0,7.2,2016-01-11,33.5,184.0,13.05,14.1
2016.0,10.0,12.0,6.4,2016-01-12,34.2,194.67,12.7,15.33
2016.0,10.0,13.0,4.7,2016-01-13,35.7,217.33,12.02,18.08
2016.0,10.0,14.0,5.0,2016-01-14,35.4,213.33,12.15,17.56
2016.0,10.0,15.0,6.0,2016-01-15,34.5,200.0,12.56,15.92
2016.0,10.0,16.0,7.2,2016-01-16,33.5,184.0,13.05,14.1
2016.0,10.0,17.0,7.1,2016-01-17,33.6,185.33,13.0,14.26
2016.0,10.0,18.0,7.2,2016-01-18,33.5,184.0,13.05,14.1
2016.0,10.0,19.0,7.7,2016-01-19,33.0,177.33,13.31,13.32
2016.0,10.0,20.0,6.8,2016-01-20,33.8,189.33,12.9,14.68
2016.0,10.0,21.0,6.1,2016-01-21,34.5,198.67,12.56,15.82
2016.0,10.0,22.0,4.5,2016-01-22,35.9,220.0,11.93,18.44
2016.0,10.0,23.0,5.2,2016-01-23,35.3,210.67,12.19,17.28
2016.0,10.0,24.0,6.1,2016-01-24,34.5,198.67,12.56,15.82
2016.0,10.0,25.0,4.1,2016-01-25,36.3,225.33,11.77,19.14
2016.0,10.0,26.0,3.8,2016-01-26,36.5,229.33,11.68,19.63
2016.0,10.0,27.0,8.5,2016-01-27,32.3,166.67,13.7,12.17
2016.0,10.0,28.0,9.0,2016-01-28,31.8,160.0,13.99,11.44
2016.0,10.0,29.0,5.7,2016-01-29,34.8,204.0,12.42,16.43
2016.0,10.0,30.0,5.9,2016-01-30,34.6,201.33,12.51,16.09
2016.0,10.0,31.0,2.6,2016-01-31,37.6,245.33,11.26,21.79
2016.0,11.0,1.0,2.6,2016-01-01,37.6,245.33,11.26,21.79
2016.0,11.0,2.0,1.0,2016-01-02,39.1,266.67,10.73,24.85
2016.0,11.0,3.0,0.8,2016-01-03,39.2,269.33,10.7,25.17
2016.0,11.0,4.0,-2.2,2016-01-04,41.6,309.33,9.96,31.06
2016.0,11.0,5.0,-0.6,2016-01-05,40.4,288.0,10.31,27.93
2016.0,11.0,6.0,-1.8,2016-01-06,41.3,304.0,10.05,30.25
2016.0,11.0,7.0,-2.5,2016-01-07,41.8,313.33,9.9,31.65
2016.0,11.0,8.0,-2.4,2016-01-08,41.7,312.0,9.93,31.42
2016.0,11.0,9.0,-1.9,2016-01-09,41.4,305.33,10.02,30.47
2016.0,11.0,10.0,-2.0,2016-01-10,41.4,306.67,10.02,30.61
2016.0,11.0,11.0,-2.7,2016-01-11,41.9,316.0,9.88,31.98
2016.0,11.0,12.0,-4.6,2016-01-12,43.3,341.33,9.5,35.93
2016.0,11.0,13.0,0.1,2016-01-13,39.9,278.67,10.47,26.62
2016.0,11.0,14.0,1.5,2016-01-14,38.6,260.0,10.9,23.85
2016.0,11.0,15.0,2.6,2016-01-15,37.6,245.33,11.26,21.79
2016.0,11.0,16.0,1.5,2016-01-16,38.6,260.0,10.9,23.85
2016.0,11.0,17.0,4.1,2016-01-17,36.3,225.33,11.77,19.14
2016.0,11.0,18.0,5.0,2016-01-18,35.4,213.33,12.15,17.56
2016.0,11.0,19.0,4.5,2016-01-19,35.9,220.0,11.93,18.44
2016.0,11.0,20.0,3.0,2016-01-20,37.3,240.0,11.37,21.11
2016.0,11.0,21.0,7.4,2016-01-21,33.3,181.33,13.15,13.79
2016.0,11.0,22.0,7.4,2016-01-22,33.3,181.33,13.15,13.79
2016.0,11.0,23.0,7.5,2016-01-23,33.2,180.0,13.2,13.64
2016.0,11.0,24.0,1.8,2016-01-24,38.3,256.0,11.01,23.25
2016.0,11.0,25.0,1.4,2016-01-25,38.7,261.33,10.87,24.04
2016.0,11.0,26.0,4.6,2016-01-26,35.8,218.67,11.97,18.27
2016.0,11.0,27.0,0.9,2016-01-27,39.2,268.0,10.7,25.05
2016.0,11.0,28.0,-0.6,2016-01-28,40.4,288.0,10.31,27.93
2016.0,11.0,29.0,0.8,2016-01-29,39.2,269.33,10.7,25.17
2016.0,11.0,30.0,0.8,2016-01-30,39.2,269.33,10.7,25.17
2016.0,12.0,1.0,-1.5,2016-01-01,41.1,300.0,10.1,29.7
2016.0,12.0,2.0,-0.6,2016-01-02,40.4,288.0,10.31,27.93
2016.0,12.0,3.0,-4.7,2016-01-03,43.4,342.67,9.48,36.15
2016.0,12.0,4.0,-1.6,2016-01-04,41.1,301.33,10.1,29.83
2016.0,12.0,5.0,3.7,2016-01-05,36.6,230.67,11.64,19.82
2016.0,12.0,6.0,-2.0,2016-01-06,41.4,306.67,10.02,30.61
2016.0,12.0,7.0,0.5,2016-01-07,39.5,273.33,10.6,25.79
2016.0,12.0,8.0,6.0,2016-01-08,34.5,200.0,12.56,15.92
2016.0,12.0,9.0,4.6,2016-01-09,35.8,218.67,11.97,18.27
2016.0,12.0,10.0,-0.5,2016-01-10,40.3,286.67,10.34,27.72
2016.0,12.0,11.0,-1.6,2016-01-11,41.1,301.33,10.1,29.83
2016.0,12.0,12.0,-5.7,2016-01-12,44.2,356.0,9.28,38.36
2016.0,12.0,13.0,-1.6,2016-01-13,41.1,301.33,10.1,29.83
2016.0,12.0,14.0,-0.7,2016-01-14,40.5,289.33,10.28,28.14
2016.0,12.0,15.0,-3.7,2016-01-15,42.7,329.33,9.66,34.09
2016.0,12.0,16.0,0.4,2016-01-16,39.6,274.67,10.57,25.99
2016.0,12.0,17.0,0.5,2016-01-17,39.5,273.33,10.6,25.79
2016.0,12.0,18.0,0.0,2016-01-18,40.0,280.0,10.44,26.82
2016.0,12.0,19.0,2.0,2016-01-19,38.2,253.33,11.04,22.95
2016.0,12.0,20.0,4.7,2016-01-20,35.7,217.33,12.02,18.08
2016.0,12.0,21.0,1.7,2016-01-21,38.4,257.33,10.97,23.46
2016.0,12.0,22.0,4.4,2016-01-22,36.0,221.33,11.89,18.61
2016.0,12.0,23.0,3.1,2016-01-23,37.2,238.67,11.41,20.92
2016.0,12.0,24.0,4.5,2016-01-24,35.9,220.0,11.93,18.44
2016.0,12.0,25.0,3.0,2016-01-25,37.3,240.0,11.37,21.11
2016.0,12.0,26.0,4.9,2016-01-26,35.5,214.67,12.1,17.74
2016.0,12.0,27.0,1.1,2016-01-27,39.0,265.33,10.76,24.66
2016.0,12.0,28.0,-0.9,2016-01-28,40.6,292.0,10.25,28.49
2016.0,12.0,29.0,3.7,2016-01-29,36.6,230.67,11.64,19.82
2016.0,12.0,30.0,6.2,2016-01-30,34.4,197.33,12.6,15.66
2016.0,12.0,31.0,9.1,2016-01-31,31.7,158.67,14.05,11.29
2017.0,1.0,1.0,2.2,2017-01-01,38.0,250.67,11.11,22.56
2017.0,1.0,2.0,-1.9,2017-01-02,41.4,305.33,10.02,30.47
2017.0,1.0,3.0,-4.3,2017-01-03,43.1,337.33,9.55,35.32
2017.0,1.0,4.0,-4.6,2017-01-04,43.3,341.33,9.5,35.93
2017.0,1.0,5.0,-12.0,2017-01-05,48.8,440.0,8.3,53.01
2017.0,1.0,6.0,-10.5,2017-01-06,47.7,420.0,8.51,49.35
2017.0,1.0,7.0,-6.2,2017-01-07,44.5,362.67,9.21,39.38
2017.0,1.0,8.0,-5.6,2017-01-08,44.1,354.67,9.3,38.14
2017.0,1.0,9.0,1.1,2017-01-09,39.0,265.33,10.76,24.66
2017.0,1.0,10.0,1.3,2017-01-10,38.8,262.67,10.83,24.25
2017.0,1.0,11.0,1.4,2017-01-11,38.7,261.33,10.87,24.04
2017.0,1.0,12.0,1.6,2017-01-12,38.5,258.67,10.94,23.64
2017.0,1.0,13.0,-1.3,2017-01-13,40.9,297.33,10.16,29.26
2017.0,1.0,14.0,-3.8,2017-01-14,42.8,330.67,9.63,34.34
2017.0,1.0,15.0,-4.4,2017-01-15,43.2,338.67,9.53,35.54
2017.0,1.0,16.0,-2.8,2017-01-16,42.0,317.33,9.85,32.22
2017.0,1.0,17.0,-3.5,2017-01-17,42.5,326.67,9.71,33.64
2017.0,1.0,18.0,1.5,2017-01-18,38.6,260.0,10.9,23.85
2017.0,1.0,19.0,3.1,2017-01-19,37.2,238.67,11.41,20.92
2017.0,1.0,20.0,3.3,2017-01-20,37.0,236.0,11.49,20.54
2017.0,1.0,21.0,1.7,2017-01-21,38.4,257.33,10.97,23.46
2017.0,1.0,22.0,0.3,2017-01-22,39.7,276.0,10.53,26.21
2017.0,1.0,23.0,2.0,2017-01-23,38.2,253.33,11.04,22.95
2017.0,1.0,24.0,-0.6,2017-01-24,40.4,288.0,10.31,27.93
2017.0,1.0,25.0,0.9,2017-01-25,39.2,268.0,10.7,25.05
2017.0,1.0,26.0,4.4,2017-01-26,36.0,221.33,11.89,18.61
2017.0,1.0,27.0,-0.4,2017-01-27,40.3,285.33,10.34,27.59
2017.0,1.0,28.0,-2.1,2017-01-28,41.5,308.0,9.99,30.83
2017.0,1.0,29.0,-0.7,2017-01-29,40.5,289.33,10.28,28.14
2017.0,1.0,30.0,2.3,2017-01-30,37.9,249.33,11.15,22.36
2017.0,1.0,31.0,-0.1,2017-01-31,40.0,281.33,10.44,26.95
2017.0,2.0,1.0,-0.6,2017-01-01,40.4,288.0,10.31,27.93
2017.0,2.0,2.0,-0.7,2017-01-02,40.5,289.33,10.28,28.14
2017.0,2.0,3.0,-1.2,2017-01-03,40.8,296.0,10.19,29.05
2017.0,2.0,4.0,0.6,2017-01-04,39.4,272.0,10.63,25.59
2017.0,2.0,5.0,0.4,2017-01-05,39.6,274.67,10.57,25.99
2017.0,2.0,6.0,-2.5,2017-01-06,41.8,313.33,9.9,31.65
2017.0,2.0,7.0,-5.8,2017-01-07,44.2,357.33,9.28,38.51
2017.0,2.0,8.0,-5.0,2017-01-08,43.6,346.67,9.43,36.76
2017.0,2.0,9.0,-4.4,2017-01-09,43.2,338.67,9.53,35.54
2017.0,2.0,10.0,-2.8,2017-01-10,42.0,317.33,9.85,32.22
2017.0,2.0,11.0,-3.5,2017-01-11,42.5,326.67,9.71,33.64
2017.0,2.0,12.0,-4.7,2017-01-12,43.4,342.67,9.48,36.15
2017.0,2.0,13.0,0.4,2017-01-13,39.6,274.67,10.57,25.99
2017.0,2.0,14.0,1.5,2017-01-14,38.6,260.0,10.9,23.85
2017.0,2.0,15.0,-0.1,2017-01-15,40.0,281.33,10.44,26.95
2017.0,2.0,16.0,-0.1,2017-01-16,40.0,281.33,10.44,26.95
2017.0,2.0,17.0,3.1,2017-01-17,37.2,238.67,11.41,20.92
2017.0,2.0,18.0,0.4,2017-01-18,39.6,274.67,10.57,25.99
2017.0,2.0,19.0,4.9,2017-01-19,35.5,214.67,12.1,17.74
2017.0,2.0,20.0,3.2,2017-01-20,37.1,237.33,11.45,20.73
2017.0,2.0,21.0,-0.7,2017-01-21,40.5,289.33,10.28,28.14
2017.0,2.0,22.0,-0.1,2017-01-22,40.0,281.33,10.44,26.95
2017.0,2.0,23.0,-1.6,2017-01-23,41.1,301.33,10.1,29.83
2017.0,2.0,24.0,-2.9,2017-01-24,42.1,318.67,9.82,32.45
2017.0,2.0,25.0,-1.9,2017-01-25,41.4,305.33,10.02,30.47
2017.0,2.0,26.0,-1.0,2017-01-26,40.7,293.33,10.22,28.7
2017.0,2.0,27.0,0.9,2017-01-27,39.2,268.0,10.7,25.05
2017.0,2.0,28.0,3.5,2017-01-28,36.8,233.33,11.57,20.17
2017.0,3.0,1.0,2.9,2017-01-01,37.3,241.33,11.37,21.23
2017.0,3.0,2.0,2.3,2017-01-02,37.9,249.33,11.15,22.36
2017.0,3.0,3.0,1.0,2017-01-03,39.1,266.67,10.73,24.85
2017.0,3.0,4.0,-1.3,2017-01-04,40.9,297.33,10.16,29.26
2017.0,3.0,5.0,-2.8,2017-01-05,42.0,317.33,9.85,32.22
2017.0,3.0,6.0,-2.8,2017-01-06,42.0,317.33,9.85,32.22
2017.0,3.0,7.0,-3.3,2017-01-07,42.4,324.0,9.74,33.26
2017.0,3.0,8.0,-2.0,2017-01-08,41.4,306.67,10.02,30.61
2017.0,3.0,9.0,1.4,2017-01-09,38.7,261.33,10.87,24.04
2017.0,3.0,10.0,1.0,2017-01-10,39.1,266.67,10.73,24.85
2017.0,3.0,11.0,0.8,2017-01-11,39.2,269.33,10.7,25.17
2017.0,3.0,12.0,3.0,2017-01-12,37.3,240.0,11.37,21.11
2017.0,3.0,13.0,4.3,2017-01-13,36.1,222.67,11.85,18.79
2017.0,3.0,14.0,5.2,2017-01-14,35.3,210.67,12.19,17.28
2017.0,3.0,15.0,6.3,2017-01-15,34.3,196.0,12.65,15.49
2017.0,3.0,16.0,5.1,2017-01-16,35.4,212.0,12.15,17.45
2017.0,3.0,17.0,5.9,2017-01-17,34.6,201.33,12.51,16.09
2017.0,3.0,18.0,2.1,2017-01-18,38.1,252.0,11.08,22.74
2017.0,3.0,19.0,0.6,2017-01-19,39.4,272.0,10.63,25.59
2017.0,3.0,20.0,0.4,2017-01-20,39.6,274.67,10.57,25.99
2017.0,3.0,21.0,3.7,2017-01-21,36.6,230.67,11.64,19.82
2017.0,3.0,22.0,5.4,2017-01-22,35.1,208.0,12.28,16.94
2017.0,3.0,23.0,3.4,2017-01-23,36.9,234.67,11.53,20.35
2017.0,3.0,24.0,3.0,2017-01-24,37.3,240.0,11.37,21.11
2017.0,3.0,25.0,5.0,2017-01-25,35.4,213.33,12.15,17.56
2017.0,3.0,26.0,10.6,2017-01-26,30.4,138.67,14.88,9.32
2017.0,3.0,27.0,11.0,2017-01-27,30.0,133.33,15.16,8.79
2017.0,3.0,28.0,4.5,2017-01-28,35.9,220.0,11.93,18.44
2017.0,3.0,29.0,1.9,2017-01-29,38.2,254.67,11.04,23.07
2017.0,3.0,30.0,0.6,2017-01-30,39.4,272.0,10.63,25.59
2017.0,3.0,31.0,2.4,2017-01-31,37.8,248.0,11.19,22.16
2017.0,4.0,1.0,6.0,2017-01-01,34.5,200.0,12.56,15.92
2017.0,4.0,2.0,9.4,2017-01-02,31.5,154.67,14.17,10.92
2017.0,4.0,3.0,4.5,2017-01-03,35.9,220.0,11.93,18.44
2017.0,4.0,4.0,7.3,2017-01-04,33.4,182.67,13.1,13.94
2017.0,4.0,5.0,7.4,2017-01-05,33.3,181.33,13.15,13.79
2017.0,4.0,6.0,5.4,2017-01-06,35.1,208.0,12.28,16.94
2017.0,4.0,7.0,4.8,2017-01-07,35.6,216.0,12.06,17.91
2017.0,4.0,8.0,4.6,2017-01-08,35.8,218.67,11.97,18.27
2017.0,4.0,9.0,9.4,2017-01-09,31.5,154.67,14.17,10.92
2017.0,4.0,10.0,7.8,2017-01-10,32.9,176.0,13.36,13.17
2017.0,4.0,11.0,5.3,2017-01-11,35.2,209.33,12.24,17.1
2017.0,4.0,12.0,2.6,2017-01-12,37.6,245.33,11.26,21.79
2017.0,4.0,13.0,1.0,2017-01-13,39.1,266.67,10.73,24.85
2017.0,4.0,14.0,-0.9,2017-01-14,40.6,292.0,10.25,28.49
2017.0,4.0,15.0,-0.7,2017-01-15,40.5,289.33,10.28,28.14
2017.0,4.0,16.0,-1.2,2017-01-16,40.8,296.0,10.19,29.05
2017.0,4.0,17.0,-1.1,2017-01-17,40.8,294.67,10.19,28.92
2017.0,4.0,18.0,0.5,2017-01-18,39.5,273.33,10.6,25.79
2017.0,4.0,19.0,4.5,2017-01-19,35.9,220.0,11.93,18.44
2017.0,4.0,20.0,5.7,2017-01-20,34.8,204.0,12.42,16.43
2017.0,4.0,21.0,7.1,2017-01-21,33.6,185.33,13.0,14.26
2017.0,4.0,22.0,5.3,2017-01-22,35.2,209.33,12.24,17.1
2017.0,4.0,23.0,4.2,2017-01-23,36.2,224.0,11.81,18.97
2017.0,4.0,24.0,2.8,2017-01-24,37.4,242.67,11.33,21.42
2017.0,4.0,25.0,2.3,2017-01-25,37.9,249.33,11.15,22.36
2017.0,4.0,26.0,2.7,2017-01-26,37.5,244.0,11.3,21.59
2017.0,4.0,27.0,3.8,2017-01-27,36.5,229.33,11.68,19.63
2017.0,4.0,28.0,4.4,2017-01-28,36.0,221.33,11.89,18.61
2017.0,4.0,29.0,4.2,2017-01-29,36.2,224.0,11.81,18.97
2017.0,4.0,30.0,6.6,2017-01-30,34.0,192.0,12.8,15.0
2017.0,5.0,1.0,10.5,2017-01-01,30.5,140.0,14.81,9.45
2017.0,5.0,2.0,10.5,2017-01-02,30.5,140.0,14.81,9.45
2017.0,5.0,3.0,8.2,2017-01-03,32.6,170.67,13.53,12.61
2017.0,5.0,4.0,7.0,2017-01-04,33.6,186.67,13.0,14.36
2017.0,5.0,5.0,12.1,2017-01-05,29.0,118.67,15.9,7.46
2017.0,5.0,6.0,10.5,2017-01-06,30.5,140.0,14.81,9.45
2017.0,5.0,7.0,6.5,2017-01-07,34.1,193.33,12.75,15.16
2017.0,5.0,8.0,2.4,2017-01-08,37.8,248.0,11.19,22.16
2017.0,5.0,9.0,1.5,2017-01-09,38.6,260.0,10.9,23.85
2017.0,5.0,10.0,1.9,2017-01-10,38.2,254.67,11.04,23.07
2017.0,5.0,11.0,4.1,2017-01-11,36.3,225.33,11.77,19.14
2017.0,5.0,12.0,6.1,2017-01-12,34.5,198.67,12.56,15.82
2017.0,5.0,13.0,7.9,2017-01-13,32.8,174.67,13.42,13.02
2017.0,5.0,14.0,11.0,2017-01-14,30.0,133.33,15.16,8.79
2017.0,5.0,15.0,5.4,2017-01-15,35.1,208.0,12.28,16.94
2017.0,5.0,16.0,8.5,2017-01-16,32.3,166.67,13.7,12.17
2017.0,5.0,17.0,10.4,2017-01-17,30.6,141.33,14.75,9.58
2017.0,5.0,18.0,17.2,2017-01-18,24.4,50.67,20.66,2.45
2017.0,5.0,19.0,19.7,2017-01-19,22.2,17.33,24.21,0.72
2017.0,5.0,20.0,11.9,2017-01-20,29.2,121.33,15.75,7.7
2017.0,5.0,21.0,14.7,2017-01-21,26.7,84.0,17.96,4.68
2017.0,5.0,22.0,14.3,2017-01-22,27.1,89.33,17.56,5.09
2017.0,5.0,23.0,12.1,2017-01-23,29.0,118.67,15.9,7.46
2017.0,5.0,24.0,15.1,2017-01-24,26.3,78.67,18.37,4.28
2017.0,5.0,25.0,14.7,2017-01-25,26.7,84.0,17.96,4.68
2017.0,5.0,26.0,14.9,2017-01-26,26.5,81.33,18.16,4.48
2017.0,5.0,27.0,19.3,2017-01-27,22.5,22.67,23.65,0.96
2017.0,5.0,28.0,21.3,2017-01-28,0.0,0.0,0.0,0.0
2017.0,5.0,29.0,13.9,2017-01-29,27.4,94.67,17.27,5.48
2017.0,5.0,30.0,10.9,2017-01-30,30.1,134.67,15.09,8.92
2017.0,5.0,31.0,12.3,2017-01-31,28.9,116.0,15.98,7.26
2017.0,6.0,1.0,9.7,2017-01-01,31.2,150.67,14.36,10.49
2017.0,6.0,2.0,9.7,2017-01-02,31.2,150.67,14.36,10.49
2017.0,6.0,3.0,11.5,2017-01-03,29.6,126.67,15.45,8.2
2017.0,6.0,4.0,12.6,2017-01-04,28.6,112.0,16.22,6.91
2017.0,6.0,5.0,13.3,2017-01-05,28.0,102.67,16.73,6.14
2017.0,6.0,6.0,16.3,2017-01-06,25.2,62.67,19.63,3.19
2017.0,6.0,7.0,13.7,2017-01-07,27.6,97.33,17.09,5.7
2017.0,6.0,8.0,13.4,2017-01-08,27.9,101.33,16.82,6.02
2017.0,6.0,9.0,14.4,2017-01-09,27.0,88.0,17.66,4.98
2017.0,6.0,10.0,16.2,2017-01-10,25.3,64.0,19.51,3.28
2017.0,6.0,11.0,16.4,2017-01-11,25.2,61.33,19.63,3.12
2017.0,6.0,12.0,15.1,2017-01-12,26.3,78.67,18.37,4.28
2017.0,6.0,13.0,12.6,2017-01-13,28.6,112.0,16.22,6.91
2017.0,6.0,14.0,17.1,2017-01-14,24.5,52.0,20.53,2.53
2017.0,6.0,15.0,17.6,2017-01-15,24.1,45.33,21.08,2.15
2017.0,6.0,16.0,17.5,2017-01-16,24.2,46.67,20.94,2.23
2017.0,6.0,17.0,18.9,2017-01-17,22.9,28.0,22.95,1.22
2017.0,6.0,18.0,21.1,2017-01-18,0.0,0.0,0.0,0.0
2017.0,6.0,19.0,19.1,2017-01-19,22.7,25.33,23.3,1.09
2017.0,6.0,20.0,14.4,2017-01-20,27.0,88.0,17.66,4.98
2017.0,6.0,21.0,14.2,2017-01-21,27.1,90.67,17.56,5.16
2017.0,6.0,22.0,13.7,2017-01-22,27.6,97.33,17.09,5.7
2017.0,6.0,23.0,15.2,2017-01-23,26.2,77.33,18.48,4.18
2017.0,6.0,24.0,15.3,2017-01-24,26.1,76.0,18.59,4.09
2017.0,6.0,25.0,14.5,2017-01-25,26.9,86.67,17.75,4.88
2017.0,6.0,26.0,13.8,2017-01-26,27.5,96.0,17.18,5.59
